-4.699999990463193,520,553,1.0
-1.129999990463258,163,199,0.99
-4.119999990463205,462,504,0.9801
-0.049999990463257094,55,81,0.9702989999999999
-0.8099999904632578,131,179,0.96059601
-0.1699999904632572,67,114,0.9509900498999999
-1.179999990463258,168,213,0.9414801494009999
-0.6800000107288369,117,165,0.9320653479069899
-3.9799999904632077,448,510,0.92274469442792
-1.009999990463258,151,170,0.9135172474836407
-1.009999990463258,151,178,0.9043820750088043
-0.8399999904632582,184,203,0.8953382542587163
0.14000000953674302,36,22,0.8863848717161291
0.21000000953674308,29,50,0.8775210229989678
-1.2899999904632582,179,232,0.8687458127689781
-0.8999999904632578,140,187,0.8600583546412883
-0.9699999904632579,147,171,0.8514577710948754
-0.049999990463257094,55,112,0.8429431933839266
-1.2399999904632582,174,207,0.8345137614500874
-0.06999999046325711,57,85,0.8261686238355865
-0.9299999904632579,143,207,0.8179069375972307
0.14000000953674302,36,68,0.8097278682212583
-2.5299999904632364,303,349,0.8016305895390458
-0.19999999046325734,70,127,0.7936142836436553
-0.12000001072883637,61,89,0.7856781408072188
-1.9299999904632497,243,290,0.7778213593991465
-3.35999999046322,386,447,0.7700431458051551
-0.4199999904632574,92,118,0.7623427143471035
-0.33999999046325735,84,140,0.7547192872036325
-0.9899999904632579,149,198,0.7471720943315961
-6.659999990463154,716,768,0.7397003733882802
-0.5599999904632575,106,132,0.7323033696543974
-1.8799999904632503,238,278,0.7249803359578534
-2.4199999904632317,342,404,0.7177305325982748
-0.7799999904632577,128,156,0.7105532272722921
-9.999999999776316,1000,1027,0.7034476949995692
-5.599999990463175,610,630,0.6964132180495735
-0.5699999904632576,107,130,0.6894490858690777
-2.369999990463242,287,313,0.682554595010387
-1.2099999904632581,171,228,0.6757290490602831
-0.1699999904632572,67,112,0.6689717585696803
-0.9400000107288371,143,168,0.6622820409839835
-0.8899999904632578,139,185,0.6556592205741436
-0.13999999046325717,64,118,0.6491026283684022
-1.149999990463258,165,189,0.6426116020847181
-1.8699999904632505,237,264,0.6361854860638709
-0.28999999046325775,129,164,0.6298236312032323
-0.9299999904632579,143,196,0.6235253948912
-0.5199999904632575,102,159,0.617290140942288
-3.9799999904632077,448,507,0.6111172395328651
-1.3099999904632582,181,246,0.6050060671375365
-0.7799999904632577,128,153,0.5989560064661611
