-2.4699999904632377,298,1342,1
-0.13999999046325717,64,295,0.97
-0.5299999904632575,103,469,0.9409
-0.42999999046325743,93,445,0.912673
-1.079999990463258,158,706,0.8852928099999999
-1.099999990463258,160,756,0.8587340256999999
-0.7999999904632578,130,589,0.8329720049289999
-1.059999990463258,156,694,0.8079828447811299
-0.7999999904632578,130,614,0.783743359437696
-0.13999999046325717,64,296,0.7602310586545651
-0.2799999904632573,78,396,0.7374241268949281
-0.5199999904632575,103,465,0.7153014030880802
-0.039999990463257085,54,300,0.6938423609954378
-2.0499999904632467,255,1151,0.6730270901655747
0.3200000095367431,18,137,0.6528362774606075
0.31000000953674317,19,149,0.6332511891367892
-0.4099999904632574,91,461,0.6142536534626856
-0.4099999904632574,91,423,0.595826043858805
-0.33999999046325735,84,408,0.5779512625430409
0.02000000953674297,48,275,0.5606127246667496
-2.2399999904632426,274,1241,0.5437943429267471
-0.3999999904632574,90,447,0.5274805126389447
-0.4899999904632575,99,457,0.5116560972597763
-1.2699999904632582,177,792,0.496306414341983
-0.6899999904632577,119,543,0.48141722191172354
-1.029999990463258,153,725,0.4669747052543718
-0.3899999904632574,89,448,0.4529654640967406
0.130000009536743,38,224,0.4393765001738384
0.37000000953674317,13,80,0.42619520516862325
-1.069999990463258,157,732,0.4134093490135645
-0.20999999046325724,71,357,0.4010070685431576
-1.069999990463258,158,744,0.38897685648686287
-1.4699999904632584,197,871,0.377307550792257
0.28000000953674314,22,162,0.36598832426848926
-0.1599999904632572,66,341,0.35500867454043455
0.35000000953674315,15,125,0.3443584143042215
-0.2999999904632573,80,372,0.3340276618750948
0.33000000953674313,17,97,0.32400683201884195
0.4500000095367432,6,18,0.3142866270582767
-0.2799999904632573,78,363,0.3048580282465284
-0.19999999046325723,70,332,0.2957122873991326
0.3200000095367431,18,107,0.2868409187771586
0.3200000095367431,19,131,0.27823569121384384
0.43000000953674317,7,59,0.2698886204774285
-0.35999999046325737,87,423,0.26179196186310566
0.36000000953674316,14,129,0.2539382030072125
-0.8199999904632578,132,590,0.2463200569169961
0.04000000953674293,46,254,0.23893045520948622
0.34000000953674314,16,92,0.23176254155320164
0.41000000953674315,9,64,0.2248096653066056
0.4000000095367432,10,94,0.21806537534740741
9.536742895388528e-09,50,266,0.2115234140869852
0.120000009536743,38,214,0.20517771166437562
0.41000000953674315,10,61,0.19902238031444436
0.3200000095367432,18,128,0.19305170890501103
-0.009999990463257058,51,272,0.1872601576378607
0.2300000095367431,27,165,0.18164235290872485
-0.3999999904632574,90,452,0.1761930823214631
0.35000000953674315,15,116,0.17090728985181922
0.3800000095367432,12,102,0.16578007115626464
0.34000000953674314,16,124,0.1608066690215767
0.130000009536743,37,184,0.1559824689509294
-0.6099999904632576,111,533,0.1513029948824015
0.37000000953674317,13,77,0.14676390503592945
0.2800000095367431,22,155,0.14236098788485158
0.030000009536742922,46,253,0.13809015824830603
0.2800000095367431,21,155,0.13394745350085685
0.37000000953674317,13,30,0.12992902989583113
0.030000009536742922,47,258,0.1260311589989562
-0.019999990463257067,52,273,0.12225022422898751
0.42000000953674316,8,100,0.11858271750211788
0.19000000953674306,31,188,0.11502523597705434
0.4500000095367432,6,22,0.1115744788977427
0.4000000095367432,10,72,0.10822724453081042
0.33000000953674313,18,139,0.10498042719488611
0.26000000953674307,24,164,0.10183101437903952
-0.049999990463257094,55,289,0.09877608394766833
0.42000000953674316,9,77,0.09581280142923829
0.18000000953674306,33,202,0.09293841738636113
0.3800000095367432,12,113,0.09015026486477029
0.4000000095367432,10,114,0.08744575691882718
0.4000000095367432,11,71,0.08482238421126237
0.18000000953674306,32,196,0.0822777126849245
0.3900000095367432,12,104,0.07980938130437676
0.33000000953674313,17,144,0.07741509986524546
0.15000000953674303,34,195,0.0750926468692881
0.3900000095367432,11,74,0.07283986746320946
0.3800000095367432,12,79,0.07065467143931317
0.42000000953674316,9,24,0.06853503129613378
0.3900000095367432,11,91,0.06647898035724976
0.2800000095367431,22,119,0.06448461094653227
0.16000000953674304,34,199,0.06255007261813629
0.42000000953674316,8,59,0.0606735704395922
0.3000000095367431,21,145,0.05885336332640443
0.3900000095367432,11,102,0.057087762426612294
0.4000000095367432,10,70,0.05537512955381393
-1.189999990463258,169,788,0.053713875667199505
0.43000000953674317,7,56,0.05210245939718352
-0.4899999904632575,99,483,0.05053938561526801
0.020000009536742913,48,266,0.049023204046809966
0.2800000095367431,23,126,0.04755250792540567
0.3200000095367432,18,139,0.0461259326876435
0.37000000953674317,13,108,0.04474215470701419
0.43000000953674317,7,35,0.04339989006580376
0.4500000095367432,6,23,0.042097893363829644
