-0.01999999046325751,102,155,1.0
-4.9999999997764215,500,525,0.99
-0.6799999904632577,118,142,0.9801
-4.9999999997764215,500,552,0.9702989999999999
-0.6199999904632576,113,168,0.96059601
-4.179999990463203,468,515,0.9509900498999999
-2.6199999904632354,312,342,0.9414801494009999
-4.999999999776422,500,559,0.9320653479069899
-2.6999999904632332,320,376,0.92274469442792
-4.219999990463202,472,524,0.9135172474836407
-0.3999999904632574,90,138,0.9043820750088043
-0.4099999904632574,91,114,0.8953382542587163
-0.5799999904632576,108,126,0.8863848717161291
-1.8299999904632513,233,287,0.8775210229989678
-4.9999999997764215,500,557,0.8687458127689781
-1.7599999904632533,226,285,0.8600583546412883
-0.4199999904632574,92,117,0.8514577710948754
-1.4299999904632583,193,247,0.8429431933839266
-0.009999990463257058,51,106,0.8345137614500874
-1.049999990463258,155,221,0.8261686238355865
-3.7199999904632115,422,460,0.8179069375972307
-3.7599999904632107,426,452,0.8097278682212583
-1.189999990463258,169,205,0.8016305895390458
0.37000000953674317,13,22,0.7936142836436553
-1.939999990463249,244,268,0.7856781408072188
-0.029999990463257076,53,77,0.7778213593991465
-4.999999999776421,500,554,0.7700431458051551
-0.3799999904632574,88,148,0.7623427143471035
-3.539999990463217,404,463,0.7547192872036325
-0.9199999904632579,142,227,0.7471720943315961
-0.09999999046325714,60,82,0.7397003733882802
-1.7099999904632543,221,282,0.7323033696543974
-0.6099999904632576,111,135,0.7249803359578534
-0.5599999904632575,106,166,0.7177305325982748
-0.10999999046325715,61,78,0.7105532272722921
-1.6199999904632558,212,239,0.7034476949995692
-2.2299999904632433,273,304,0.6964132180495735
-1.1999999904632581,170,230,0.6894490858690777
-2.779999990463232,328,360,0.682554595010387
-0.6999999904632577,120,147,0.6757290490602831
-4.999999999776422,500,529,0.6689717585696803
-4.9999999997764215,500,542,0.6622820409839835
-3.109999990463225,361,409,0.6556592205741436
-0.24999999046325727,75,97,0.6491026283684022
-1.2899999904632582,179,201,0.6426116020847181
-4.999999999776421,500,526,0.6361854860638709
-1.4299999904632583,193,245,0.6298236312032323
-1.3099999904632582,181,230,0.6235253948912
-1.869999990463251,237,260,0.617290140942288
-0.019999990463257067,52,80,0.6111172395328651
-0.3699999904632574,87,112,0.6050060671375365
-4.999999999776421,500,526,0.5989560064661611
-0.46999999046325747,97,149,0.5929664464014994
-4.999999999776421,500,524,0.5870367819374844
-2.1399999904632447,264,288,0.5811664141181095
-1.2099999904632581,171,218,0.5753547499769285
-1.709999990463254,221,268,0.5696012024771592
-0.24999999046325727,75,123,0.5639051904523876
-0.2899999904632573,79,107,0.5582661385478638
-4.999999999776421,500,555,0.5526834771623851
